pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory
35000907,1528095725.561612,e,tcp,192.168.100.149,35078.0,192.168.100.3,80.0,3,274,RST,1528095725.774289,144435,0.212677,0.212677,0.0,,,0.212677,0.212677,0.212677,,,,,2,1,214,60,9.403932,4.701966,0.0,1,DDoS,TCP
35000908,1528095725.561613,e,tcp,192.168.100.149,35079.0,192.168.100.3,80.0,3,274,RST,1528095725.77429,144436,0.212677,0.212677,0.0,,,0.212677,0.212677,0.212677,,,,,2,1,214,60,9.403932,4.701966,0.0,1,DDoS,TCP
35000909,1528095725.561614,e,tcp,192.168.100.149,35080.0,192.168.100.3,80.0,3,274,RST,1528095725.774385,144437,0.212771,0.212771,0.0,,,0.212771,0.212771,0.212771,,,,,2,1,214,60,9.399777,4.699889,0.0,1,DDoS,TCP
35000910,1528095725.561615,e,tcp,192.168.100.149,35081.0,192.168.100.3,80.0,3,274,RST,1528095725.774386,144438,0.212771,0.212771,0.0,,,0.212771,0.212771,0.212771,,,,,2,1,214,60,9.399777,4.699889,0.0,1,DDoS,TCP
35000911,1528095725.561616,e,tcp,192.168.100.149,35084.0,192.168.100.3,80.0,3,274,RST,1528095725.774386,144439,0.21277,0.21277,0.0,,,0.21277,0.21277,0.21277,,,,,2,1,214,60,9.399821,4.699911,0.0,1,DDoS,TCP
35000912,1528095725.561617,e,tcp,192.168.100.149,35085.0,192.168.100.3,80.0,3,274,RST,1528095725.774387,144440,0.21277,0.21277,0.0,,,0.21277,0.21277,0.21277,,,,,2,1,214,60,9.399821,4.699911,0.0,1,DDoS,TCP
35000913,1528095725.561618,e,tcp,192.168.100.149,35090.0,192.168.100.3,80.0,3,274,RST,1528095725.774388,144441,0.21277,0.21277,0.0,,,0.21277,0.21277,0.21277,,,,,2,1,214,60,9.399821,4.699911,0.0,1,DDoS,TCP
35000914,1528095725.561619,e,tcp,192.168.100.149,35091.0,192.168.100.3,80.0,3,274,RST,1528095725.774389,144442,0.21277,0.21277,0.0,,,0.21277,0.21277,0.21277,,,,,2,1,214,60,9.399821,4.699911,0.0,1,DDoS,TCP
35000915,1528095725.561621,e,tcp,192.168.100.149,35094.0,192.168.100.3,80.0,3,274,RST,1528095725.77439,144443,0.212769,0.212769,0.0,,,0.212769,0.212769,0.212769,,,,,2,1,214,60,9.399865,4.699933,0.0,1,DDoS,TCP
35000916,1528095725.561622,e,tcp,192.168.100.149,35095.0,192.168.100.3,80.0,3,274,RST,1528095725.774391,144444,0.212769,0.212769,0.0,,,0.212769,0.212769,0.212769,,,,,2,1,214,60,9.399865,4.699933,0.0,1,DDoS,TCP
35000917,1528095725.561623,e,tcp,192.168.100.149,35096.0,192.168.100.3,80.0,3,274,RST,1528095725.774391,144445,0.212768,0.212768,0.0,,,0.212768,0.212768,0.212768,,,,,2,1,214,60,9.39991,4.699955,0.0,1,DDoS,TCP
35000918,1528095725.561624,e,tcp,192.168.100.149,35097.0,192.168.100.3,80.0,3,274,RST,1528095725.774392,144446,0.212768,0.212768,0.0,,,0.212768,0.212768,0.212768,,,,,2,1,214,60,9.39991,4.699955,0.0,1,DDoS,TCP
35000919,1528095725.561625,e,tcp,192.168.100.149,35100.0,192.168.100.3,80.0,3,274,RST,1528095725.774393,144447,0.212768,0.212768,0.0,,,0.212768,0.212768,0.212768,,,,,2,1,214,60,9.39991,4.699955,0.0,1,DDoS,TCP
35000920,1528095725.561626,e,tcp,192.168.100.149,35101.0,192.168.100.3,80.0,3,274,RST,1528095725.774394,144448,0.212768,0.212768,0.0,,,0.212768,0.212768,0.212768,,,,,2,1,214,60,9.39991,4.699955,0.0,1,DDoS,TCP
35000921,1528095725.561628,e,tcp,192.168.100.149,35106.0,192.168.100.3,80.0,3,274,RST,1528095725.774395,144449,0.212767,0.212767,0.0,,,0.212767,0.212767,0.212767,,,,,2,1,214,60,9.399954,4.699977,0.0,1,DDoS,TCP
35000922,1528095725.561629,e,tcp,192.168.100.149,35107.0,192.168.100.3,80.0,3,274,RST,1528095725.774396,144450,0.212767,0.212767,0.0,,,0.212767,0.212767,0.212767,,,,,2,1,214,60,9.399954,4.699977,0.0,1,DDoS,TCP
35000923,1528095725.56163,e,tcp,192.168.100.149,35110.0,192.168.100.3,80.0,3,274,RST,1528095725.774396,144451,0.212766,0.212766,0.0,,,0.212766,0.212766,0.212766,,,,,2,1,214,60,9.399998,4.699999,0.0,1,DDoS,TCP
35000924,1528095725.561632,e,tcp,192.168.100.149,35111.0,192.168.100.3,80.0,3,274,RST,1528095725.774397,144452,0.212765,0.212765,0.0,,,0.212765,0.212765,0.212765,,,,,2,1,214,60,9.400043,4.700021,0.0,1,DDoS,TCP
35000925,1528095725.561633,e,tcp,192.168.100.149,35112.0,192.168.100.3,80.0,3,274,RST,1528095725.774398,144453,0.212765,0.212765,0.0,,,0.212765,0.212765,0.212765,,,,,2,1,214,60,9.400043,4.700021,0.0,1,DDoS,TCP
35000926,1528095725.561634,e,tcp,192.168.100.149,35113.0,192.168.100.3,80.0,3,274,RST,1528095725.774399,144454,0.212765,0.212765,0.0,,,0.212765,0.212765,0.212765,,,,,2,1,214,60,9.400043,4.700021,0.0,1,DDoS,TCP
35000927,1528095725.561636,e,tcp,192.168.100.149,35116.0,192.168.100.3,80.0,3,274,RST,1528095725.7744,144455,0.212764,0.212764,0.0,,,0.212764,0.212764,0.212764,,,,,2,1,214,60,9.400086,4.700043,0.0,1,DDoS,TCP
35000928,1528095725.561637,e,tcp,192.168.100.149,35117.0,192.168.100.3,80.0,3,274,RST,1528095725.7744,144456,0.212763,0.212763,0.0,,,0.212763,0.212763,0.212763,,,,,2,1,214,60,9.400131,4.700066,0.0,1,DDoS,TCP
35000929,1528095725.561638,e,tcp,192.168.100.149,35122.0,192.168.100.3,80.0,3,274,RST,1528095725.774401,144457,0.212763,0.212763,0.0,,,0.212763,0.212763,0.212763,,,,,2,1,214,60,9.400131,4.700066,0.0,1,DDoS,TCP
35000930,1528095725.561639,e,tcp,192.168.100.149,35123.0,192.168.100.3,80.0,3,274,RST,1528095725.774402,144458,0.212763,0.212763,0.0,,,0.212763,0.212763,0.212763,,,,,2,1,214,60,9.400131,4.700066,0.0,1,DDoS,TCP
35000931,1528095725.56164,e,tcp,192.168.100.149,35126.0,192.168.100.3,80.0,3,274,RST,1528095725.774403,144459,0.212763,0.212763,0.0,,,0.212763,0.212763,0.212763,,,,,2,1,214,60,9.400131,4.700066,0.0,1,DDoS,TCP
35000932,1528095725.561641,e,tcp,192.168.100.149,35127.0,192.168.100.3,80.0,3,274,RST,1528095725.774404,144460,0.212763,0.212763,0.0,,,0.212763,0.212763,0.212763,,,,,2,1,214,60,9.400131,4.700066,0.0,1,DDoS,TCP
35000933,1528095725.561642,e,tcp,192.168.100.149,35128.0,192.168.100.3,80.0,3,274,RST,1528095725.774405,144461,0.212763,0.212763,0.0,,,0.212763,0.212763,0.212763,,,,,2,1,214,60,9.400131,4.700066,0.0,1,DDoS,TCP
35000934,1528095725.561643,e,tcp,192.168.100.149,35129.0,192.168.100.3,80.0,3,274,RST,1528095725.774405,144462,0.212762,0.212762,0.0,,,0.212762,0.212762,0.212762,,,,,2,1,214,60,9.400175,4.700088,0.0,1,DDoS,TCP
35000935,1528095725.561646,e,tcp,192.168.100.149,35070.0,192.168.100.3,80.0,3,274,RST,1528095725.774367,144463,0.212721,0.212721,0.0,,,0.212721,0.212721,0.212721,,,,,2,1,214,60,9.401986,4.700993,0.0,1,DDoS,TCP
35000936,1528095725.561647,e,tcp,192.168.100.149,35071.0,192.168.100.3,80.0,3,274,RST,1528095725.774368,144464,0.212721,0.212721,0.0,,,0.212721,0.212721,0.212721,,,,,2,1,214,60,9.401986,4.700993,0.0,1,DDoS,TCP
35000937,1528095725.561649,e,tcp,192.168.100.149,35072.0,192.168.100.3,80.0,3,274,RST,1528095725.774369,144465,0.21272,0.21272,0.0,,,0.21272,0.21272,0.21272,,,,,2,1,214,60,9.402031,4.701015,0.0,1,DDoS,TCP
35000938,1528095725.56165,e,tcp,192.168.100.149,35073.0,192.168.100.3,80.0,3,274,RST,1528095725.774369,144466,0.212719,0.212719,0.0,,,0.212719,0.212719,0.212719,,,,,2,1,214,60,9.402076,4.701038,0.0,1,DDoS,TCP
35000939,1528095725.561652,e,tcp,192.168.100.149,35076.0,192.168.100.3,80.0,3,274,RST,1528095725.774371,144467,0.212719,0.212719,0.0,,,0.212719,0.212719,0.212719,,,,,2,1,214,60,9.402076,4.701038,0.0,1,DDoS,TCP
35000940,1528095725.561653,e,tcp,192.168.100.149,35077.0,192.168.100.3,80.0,3,274,RST,1528095725.774439,144468,0.212786,0.212786,0.0,,,0.212786,0.212786,0.212786,,,,,2,1,214,60,9.399115,4.699557,0.0,1,DDoS,TCP
35000941,1528095725.561655,e,tcp,192.168.100.149,35082.0,192.168.100.3,80.0,3,274,RST,1528095725.77444,144469,0.212785,0.212785,0.0,,,0.212785,0.212785,0.212785,,,,,2,1,214,60,9.399158,4.699579,0.0,1,DDoS,TCP
35000942,1528095725.561656,e,tcp,192.168.100.149,35083.0,192.168.100.3,80.0,3,274,RST,1528095725.774441,144470,0.212785,0.212785,0.0,,,0.212785,0.212785,0.212785,,,,,2,1,214,60,9.399158,4.699579,0.0,1,DDoS,TCP
35000943,1528095725.561657,e,tcp,192.168.100.149,35086.0,192.168.100.3,80.0,3,274,RST,1528095725.774442,144471,0.212785,0.212785,0.0,,,0.212785,0.212785,0.212785,,,,,2,1,214,60,9.399158,4.699579,0.0,1,DDoS,TCP
35000944,1528095725.561658,e,tcp,192.168.100.149,35087.0,192.168.100.3,80.0,3,274,RST,1528095725.774442,144472,0.212784,0.212784,0.0,,,0.212784,0.212784,0.212784,,,,,2,1,214,60,9.399202,4.699601,0.0,1,DDoS,TCP
35000945,1528095725.561659,e,tcp,192.168.100.149,35088.0,192.168.100.3,80.0,3,274,RST,1528095725.774443,144473,0.212784,0.212784,0.0,,,0.212784,0.212784,0.212784,,,,,2,1,214,60,9.399202,4.699601,0.0,1,DDoS,TCP
35000946,1528095725.56166,e,tcp,192.168.100.149,35089.0,192.168.100.3,80.0,3,274,RST,1528095725.774444,144474,0.212784,0.212784,0.0,,,0.212784,0.212784,0.212784,,,,,2,1,214,60,9.399202,4.699601,0.0,1,DDoS,TCP
35000947,1528095725.561662,e,tcp,192.168.100.149,35092.0,192.168.100.3,80.0,3,274,RST,1528095725.774445,144475,0.212783,0.212783,0.0,,,0.212783,0.212783,0.212783,,,,,2,1,214,60,9.399247,4.699624,0.0,1,DDoS,TCP
35000948,1528095725.561663,e,tcp,192.168.100.149,35093.0,192.168.100.3,80.0,3,274,RST,1528095725.774446,144476,0.212783,0.212783,0.0,,,0.212783,0.212783,0.212783,,,,,2,1,214,60,9.399247,4.699624,0.0,1,DDoS,TCP
35000949,1528095725.561664,e,tcp,192.168.100.149,35098.0,192.168.100.3,80.0,3,274,RST,1528095725.774446,144477,0.212782,0.212782,0.0,,,0.212782,0.212782,0.212782,,,,,2,1,214,60,9.399291,4.699646,0.0,1,DDoS,TCP
35000950,1528095725.561665,e,tcp,192.168.100.149,35099.0,192.168.100.3,80.0,3,274,RST,1528095725.774447,144478,0.212782,0.212782,0.0,,,0.212782,0.212782,0.212782,,,,,2,1,214,60,9.399291,4.699646,0.0,1,DDoS,TCP
35000951,1528095725.561666,e,tcp,192.168.100.149,35102.0,192.168.100.3,80.0,3,274,RST,1528095725.774448,144479,0.212782,0.212782,0.0,,,0.212782,0.212782,0.212782,,,,,2,1,214,60,9.399291,4.699646,0.0,1,DDoS,TCP
35000952,1528095725.561667,e,tcp,192.168.100.149,35103.0,192.168.100.3,80.0,3,274,RST,1528095725.774448,144480,0.212781,0.212781,0.0,,,0.212781,0.212781,0.212781,,,,,2,1,214,60,9.399336,4.699668,0.0,1,DDoS,TCP
35000953,1528095725.561669,e,tcp,192.168.100.149,35104.0,192.168.100.3,80.0,3,274,RST,1528095725.774449,144481,0.21278,0.21278,0.0,,,0.21278,0.21278,0.21278,,,,,2,1,214,60,9.39938,4.69969,0.0,1,DDoS,TCP
35000954,1528095725.56167,e,tcp,192.168.100.149,35105.0,192.168.100.3,80.0,3,274,RST,1528095725.77445,144482,0.21278,0.21278,0.0,,,0.21278,0.21278,0.21278,,,,,2,1,214,60,9.39938,4.69969,0.0,1,DDoS,TCP
35000955,1528095725.561671,e,tcp,192.168.100.149,35108.0,192.168.100.3,80.0,3,274,RST,1528095725.77445,144483,0.212779,0.212779,0.0,,,0.212779,0.212779,0.212779,,,,,2,1,214,60,9.399424,4.699712,0.0,1,DDoS,TCP
35000956,1528095725.561673,e,tcp,192.168.100.149,35109.0,192.168.100.3,80.0,3,274,RST,1528095725.774451,144484,0.212778,0.212778,0.0,,,0.212778,0.212778,0.212778,,,,,2,1,214,60,9.399467,4.699734,0.0,1,DDoS,TCP
35000957,1528095725.561674,e,tcp,192.168.100.149,35114.0,192.168.100.3,80.0,3,274,RST,1528095725.774451,144485,0.212777,0.212777,0.0,,,0.212777,0.212777,0.212777,,,,,2,1,214,60,9.399512,4.699756,0.0,1,DDoS,TCP
4609892,1528081866.673568,e,tcp,192.168.100.3,33553.0,54.69.84.48,443.0,9,625,FIN,1528081886.535402,128250,19.861834,0.156643,0.003302,,,0.469928,0.154205,0.161311,,,,,5,4,330,295,0.402783,0.201391,0.152227,0,Normal,Normal
4609893,1528081866.673569,e,tcp,192.168.100.3,33552.0,54.69.84.48,443.0,8,559,FIN,1528081886.536237,128251,19.862667,0.156918,0.002301,,,0.470754,0.155259,0.160173,,,,,4,4,264,295,0.35242,0.151037,0.152227,0,Normal,Normal
35000958,1528095725.561675,e,tcp,192.168.100.149,35115.0,192.168.100.3,80.0,3,274,RST,1528095725.774452,144486,0.212777,0.212777,0.0,,,0.212777,0.212777,0.212777,,,,,2,1,214,60,9.399512,4.699756,0.0,1,DDoS,TCP
35000959,1528095725.561676,e,tcp,192.168.100.149,35118.0,192.168.100.3,80.0,3,274,RST,1528095725.774452,144487,0.212776,0.212776,0.0,,,0.212776,0.212776,0.212776,,,,,2,1,214,60,9.399556,4.699778,0.0,1,DDoS,TCP
35000960,1528095725.561677,e,tcp,192.168.100.149,35119.0,192.168.100.3,80.0,3,274,RST,1528095725.774453,144488,0.212776,0.212776,0.0,,,0.212776,0.212776,0.212776,,,,,2,1,214,60,9.399556,4.699778,0.0,1,DDoS,TCP
35000961,1528095725.561678,e,tcp,192.168.100.149,35120.0,192.168.100.3,80.0,3,274,RST,1528095725.774454,144489,0.212776,0.212776,0.0,,,0.212776,0.212776,0.212776,,,,,2,1,214,60,9.399556,4.699778,0.0,1,DDoS,TCP
35000962,1528095725.561679,e,tcp,192.168.100.149,35121.0,192.168.100.3,80.0,3,274,RST,1528095725.774454,144490,0.212775,0.212775,0.0,,,0.212775,0.212775,0.212775,,,,,2,1,214,60,9.3996,4.6998,0.0,1,DDoS,TCP
35000963,1528095725.56168,e,tcp,192.168.100.149,35124.0,192.168.100.3,80.0,3,274,RST,1528095725.774455,144491,0.212775,0.212775,0.0,,,0.212775,0.212775,0.212775,,,,,2,1,214,60,9.3996,4.6998,0.0,1,DDoS,TCP
35000964,1528095725.561681,e,tcp,192.168.100.149,35125.0,192.168.100.3,80.0,3,274,RST,1528095725.774455,144492,0.212774,0.212774,0.0,,,0.212774,0.212774,0.212774,,,,,2,1,214,60,9.399645,4.699822,0.0,1,DDoS,TCP
35000965,1528095725.561682,e,tcp,192.168.100.149,35130.0,192.168.100.3,80.0,3,274,RST,1528095725.774456,144493,0.212774,0.212774,0.0,,,0.212774,0.212774,0.212774,,,,,2,1,214,60,9.399645,4.699822,0.0,1,DDoS,TCP
35000966,1528095725.565649,e s,tcp,192.168.100.147,44595.0,192.168.100.3,80.0,7,702,RST,1528095739.362283,144494,13.796634,2.455359,2.25506,,,4.910718,0.200299,4.710419,,,,,5,2,582,120,0.434889,0.289926,0.110057,1,DDoS,TCP
35000967,1528095725.565651,e s,tcp,192.168.100.147,44598.0,192.168.100.3,80.0,7,702,RST,1528095739.376961,144495,13.81131,2.462697,2.2624,,,4.925393,0.200297,4.725096,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
4610933,1528081866.746684,e,tcp,192.168.100.3,33551.0,54.69.84.48,443.0,9,625,FIN,1528081886.536239,129291,19.789555,0.159031,0.002584,,,0.477094,0.155454,0.161467,,,,,5,4,330,295,0.404254,0.202127,0.152795,0,Normal,Normal
4610934,1528081866.746686,e,tcp,192.168.100.3,33550.0,54.69.84.48,443.0,9,625,FIN,1528081886.53624,129292,19.789555,0.158991,0.002567,,,0.476972,0.155453,0.161465,,,,,5,4,330,295,0.404254,0.202127,0.152795,0,Normal,Normal
4610935,1528081866.746695,e,tcp,192.168.100.3,33549.0,54.69.84.48,443.0,9,625,FIN,1528081886.536243,129293,19.789549,0.158964,0.002654,,,0.476892,0.155289,0.161463,,,,,5,4,330,295,0.404254,0.202127,0.152794,0,Normal,Normal
4610936,1528081866.746696,e,tcp,192.168.100.3,33554.0,54.69.84.48,443.0,9,625,FIN,1528081886.531411,129294,19.784716,0.157485,0.002109,,,0.472454,0.155436,0.160386,,,,,5,4,330,295,0.404353,0.202176,0.152833,0,Normal,Normal
35000968,1528095725.565652,e s,tcp,192.168.100.147,44599.0,192.168.100.3,80.0,7,702,RST,1528095739.376962,144496,13.81131,2.472461,2.252634,,,4.944921,0.219826,4.725095,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000969,1528095725.565653,e s,tcp,192.168.100.147,44600.0,192.168.100.3,80.0,7,702,RST,1528095739.376963,144497,13.81131,2.472461,2.252634,,,4.944921,0.219826,4.725095,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000970,1528095725.565655,e s,tcp,192.168.100.147,44601.0,192.168.100.3,80.0,7,702,RST,1528095739.376964,144498,13.811309,2.472459,2.252635,,,4.944919,0.219825,4.725094,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000971,1528095725.565656,e s,tcp,192.168.100.147,44604.0,192.168.100.3,80.0,7,702,RST,1528095739.376965,144499,13.811309,2.472458,2.252635,,,4.944917,0.219824,4.725093,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000972,1528095725.565658,e s,tcp,192.168.100.147,44605.0,192.168.100.3,80.0,7,702,RST,1528095739.376966,144500,13.811308,2.472458,2.252635,,,4.944916,0.219823,4.725093,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000973,1528095725.565659,e s,tcp,192.168.100.147,44610.0,192.168.100.3,80.0,7,702,RST,1528095739.376966,144501,13.811307,2.472457,2.252634,,,4.944914,0.219823,4.725091,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000974,1528095725.56566,e s,tcp,192.168.100.147,44611.0,192.168.100.3,80.0,7,702,RST,1528095739.376967,144502,13.811307,2.472457,2.252634,,,4.944914,0.219823,4.725091,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000975,1528095725.565661,e s,tcp,192.168.100.147,44614.0,192.168.100.3,80.0,7,702,RST,1528095739.376968,144503,13.811307,2.472456,2.252634,,,4.944912,0.219822,4.72509,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000976,1528095725.565662,e s,tcp,192.168.100.147,44615.0,192.168.100.3,80.0,7,702,RST,1528095739.376969,144504,13.811307,2.472456,2.252634,,,4.944912,0.219822,4.72509,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000977,1528095725.565664,e s,tcp,192.168.100.147,44616.0,192.168.100.3,80.0,7,702,RST,1528095739.37697,144505,13.811306,2.472456,2.252635,,,4.944911,0.219821,4.72509,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000978,1528095725.565665,e s,tcp,192.168.100.147,44617.0,192.168.100.3,80.0,7,702,RST,1528095739.376971,144506,13.811306,2.472455,2.252635,,,4.94491,0.21982,4.72509,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000979,1528095725.565666,e s,tcp,192.168.100.147,44620.0,192.168.100.3,80.0,7,702,RST,1528095739.376972,144507,13.811306,2.472455,2.252635,,,4.944909,0.21982,4.725089,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
4744180,1528081915.860919,e,udp,192.168.100.46,80.0,192.168.100.5,80.0,4619,4434409,INT,1528081973.644259,370,57.78334,4.799479,0.630823,,,57.593742,2.70735,4.997739,,,,,4619,0,4434409,0,79.919228,79.919228,0.0,0,Normal,Normal
4744181,1528081915.860934,e,tcp,192.168.100.46,80.0,192.168.100.5,80.0,4619,4322691,CON,1528081973.644269,371,57.783337,4.799474,0.630827,,,57.593689,2.707346,4.997725,,,,,4619,0,4322691,0,79.919235,79.919235,0.0,0,Normal,Normal
4744182,1528081915.860937,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,2771,1969188,CON,1528081973.632279,372,57.771343,4.789668,0.671809,,,57.476013,2.561646,4.999044,,,,,2771,0,1969188,0,47.947647,47.947647,0.0,0,Normal,Normal
35000980,1528095725.565667,e s,tcp,192.168.100.147,44621.0,192.168.100.3,80.0,7,702,RST,1528095739.376973,144508,13.811306,2.472455,2.252635,,,4.944909,0.21982,4.725089,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000981,1528095725.565669,e s,tcp,192.168.100.147,44626.0,192.168.100.3,80.0,7,702,RST,1528095739.376974,144509,13.811305,2.472454,2.252635,,,4.944908,0.219819,4.725089,,,,,5,2,582,120,0.434427,0.289618,0.110057,1,DDoS,TCP
35000982,1528095725.56567,e s,tcp,192.168.100.147,44627.0,192.168.100.3,80.0,7,702,RST,1528095739.395332,144510,13.829662,2.481632,2.261813,,,4.963263,0.219818,4.743445,,,,,5,2,582,120,0.43385,0.289233,0.110057,1,DDoS,TCP
35000983,1528095725.565671,e s,tcp,192.168.100.147,44630.0,192.168.100.3,80.0,7,702,RST,1528095739.395334,144511,13.829663,2.481632,2.261814,,,4.963264,0.219818,4.743446,,,,,5,2,582,120,0.43385,0.289233,0.110057,1,DDoS,TCP
35000984,1528095725.565673,e s,tcp,192.168.100.147,44631.0,192.168.100.3,80.0,7,702,RST,1528095739.395335,144512,13.829662,2.481631,2.261814,,,4.963261,0.219816,4.743445,,,,,5,2,582,120,0.43385,0.289233,0.110057,1,DDoS,TCP
35000985,1528095725.565674,e s,tcp,192.168.100.147,44632.0,192.168.100.3,80.0,7,702,RST,1528095739.395335,144513,13.829661,2.48163,2.261814,,,4.96326,0.219816,4.743444,,,,,5,2,582,120,0.43385,0.289233,0.110057,1,DDoS,TCP
35000986,1528095725.565675,e s,tcp,192.168.100.147,44633.0,192.168.100.3,80.0,7,702,RST,1528095739.395336,144514,13.829661,2.48163,2.261813,,,4.963259,0.219816,4.743443,,,,,5,2,582,120,0.43385,0.289233,0.110057,1,DDoS,TCP
35000987,1528095725.565676,e s,tcp,192.168.100.147,44636.0,192.168.100.3,80.0,7,702,RST,1528095739.395337,144515,13.829661,2.481628,2.261814,,,4.963257,0.219815,4.743442,,,,,5,2,582,120,0.43385,0.289233,0.110057,1,DDoS,TCP
35000988,1528095725.565678,e s,tcp,192.168.100.147,44637.0,192.168.100.3,80.0,7,702,RST,1528095739.395338,144516,13.82966,2.481668,2.261774,,,4.963336,0.219894,4.743442,,,,,5,2,582,120,0.43385,0.289233,0.110057,1,DDoS,TCP
35000989,1528095725.565679,e s,tcp,192.168.100.147,44642.0,192.168.100.3,80.0,5,582,RST,1528095739.13844,144517,13.572761,2.353218,2.133324,,,4.706436,0.219894,4.486542,,,,,4,1,522,60,0.294708,0.221031,0.0,1,DDoS,TCP
35000990,1528095725.56568,e s,tcp,192.168.100.147,44643.0,192.168.100.3,80.0,5,582,RST,1528095739.138441,144518,13.572761,2.353218,2.133324,,,4.706436,0.219894,4.486542,,,,,4,1,522,60,0.294708,0.221031,0.0,1,DDoS,TCP
35000991,1528095725.565681,e s,tcp,192.168.100.147,44646.0,192.168.100.3,80.0,3,462,REQ,1528095739.138443,144519,13.572762,2.243271,2.243271,,,4.486542,0.0,4.486542,,,,,3,0,462,0,0.147354,0.147354,0.0,1,DDoS,TCP
35000992,1528095725.565682,e s,tcp,192.168.100.147,44647.0,192.168.100.3,80.0,3,462,REQ,1528095739.138444,144520,13.572762,2.243271,2.243271,,,4.486542,0.0,4.486542,,,,,3,0,462,0,0.147354,0.147354,0.0,1,DDoS,TCP
35000993,1528095725.565683,e s,tcp,192.168.100.147,44648.0,192.168.100.3,80.0,3,462,REQ,1528095739.138445,144521,13.572762,2.243271,2.243271,,,4.486542,0.0,4.486542,,,,,3,0,462,0,0.147354,0.147354,0.0,1,DDoS,TCP
35000994,1528095725.565685,e s,tcp,192.168.100.147,44649.0,192.168.100.3,80.0,3,462,REQ,1528095739.138446,144522,13.572761,2.24327,2.24327,,,4.486541,0.0,4.486541,,,,,3,0,462,0,0.147354,0.147354,0.0,1,DDoS,TCP
4220208,1528081802.840584,e,tcp,192.168.100.46,80.0,192.168.100.5,80.0,4375,4091784,CON,1528081857.659801,767,54.819218,4.961475,0.089586,,,54.576229,4.679261,4.999625,,,,,4375,0,4091784,0,79.789536,79.789536,0.0,0,Normal,Normal
4220209,1528081802.840585,e,udp,192.168.100.7,365.0,192.168.100.3,565.0,2352,141120,INT,1528081857.659796,768,54.81921,4.956105,0.096397,,,54.517159,4.652236,4.997054,,,,,2352,0,141120,0,42.886425,42.886425,0.0,0,Normal,Normal
4220210,1528081802.840593,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,2625,1865105,CON,1528081857.659802,769,54.81921,4.957514,0.088531,,,54.532654,4.679259,4.999231,,,,,2625,0,1865105,0,47.866432,47.866432,0.0,0,Normal,Normal
35000995,1528095725.565686,e s,tcp,192.168.100.147,44652.0,192.168.100.3,80.0,4,428,RST,1528095739.138448,144523,13.572762,2.236731,2.236731,,,4.473462,0.0,4.473462,,,,,3,1,368,60,0.221031,0.147354,0.0,1,DDoS,TCP
35000996,1528095725.565687,e s,tcp,192.168.100.147,44653.0,192.168.100.3,80.0,4,428,RST,1528095739.138449,144524,13.572762,2.236728,2.236728,,,4.473456,0.0,4.473456,,,,,3,1,368,60,0.221031,0.147354,0.0,1,DDoS,TCP
35000997,1528095725.565689,e s,tcp,192.168.100.147,44658.0,192.168.100.3,80.0,4,428,RST,1528095739.13845,144525,13.572761,2.236727,2.236727,,,4.473455,0.0,4.473455,,,,,3,1,368,60,0.221031,0.147354,0.0,1,DDoS,TCP
35000998,1528095725.56569,e s,tcp,192.168.100.147,44659.0,192.168.100.3,80.0,4,428,RST,1528095739.138452,144526,13.572762,2.236727,2.236727,,,4.473455,0.0,4.473455,,,,,3,1,368,60,0.221031,0.147354,0.0,1,DDoS,TCP
35000999,1528095725.565691,e s,tcp,192.168.100.147,44662.0,192.168.100.3,80.0,4,428,RST,1528095739.138453,144527,13.572762,2.236727,2.236727,,,4.473455,0.0,4.473455,,,,,3,1,368,60,0.221031,0.147354,0.0,1,DDoS,TCP
35001000,1528095725.565693,e s,tcp,192.168.100.147,44663.0,192.168.100.3,80.0,4,428,RST,1528095739.138454,144528,13.572761,2.236727,2.236727,,,4.473453,0.0,4.473453,,,,,3,1,368,60,0.221031,0.147354,0.0,1,DDoS,TCP
